code,name,changepercent,trade,open,high,low,settlement,volume,turnoverratio,amount,per,pb,mktcap,nmc,date
688070,纵横股份,-0.966,38.97,39.74,39.74,38.18,39.35,903484,5.02224,35323455,64.95,9.434,341299.26,70105.693329,2021-03-10
688069,德林海,-5.017,71.0,74.98,75.46,71.0,74.75,1106001,7.74795,80224604,31.556,3.26,422237.0,101350.8102,2021-03-10
688068,热景生物,-2.075,38.69,39.95,40.0,38.36,39.51,685994,1.61807,26669546,57.746,3.8120000000000003,240637.643329,164029.292165,2021-03-10
688066,航天宏图,0.052000000000000005,38.2,38.8,38.82,37.6,38.18,556365,0.56833,21191078,64.746,5.16,635338.32406,373955.1373,2021-03-10
688065,凯赛生物,-2.542,78.98,81.05,82.0,78.8,81.04,697055,1.73399,55990155,59.833,3.211,3290954.246448,317496.20386,2021-03-10
688063,派能科技,1.29,157.0,161.5,165.0,155.35,155.0,1618182,4.50136,258531943,118.939,28.41,2431059.1681,564394.7784,2021-03-10
688060,云涌科技,-0.014,74.01,74.65,75.15,72.0,74.02,236936,1.6627100000000001,17510384,50.887,5.012,444060.0,105464.25,2021-03-10
688059,华锐精密,-7.891,107.86,118.7,118.7,105.0,117.1,1205142,13.46197,132940904,49.477,9.281,474670.288,96558.37527,2021-03-10
688058,宝兰德,-1.662,70.39,71.98,72.5,69.03,71.58,259610,1.18858,18290215,36.472,3.059,281560.0,153745.838,2021-03-10
688057,金达莱,-0.331,33.1,33.59,33.97,32.61,33.21,1392333,2.17671,46391737,18.211,2.966,913560.0,211723.98119,2021-03-10
688056,莱伯泰科,-0.895,37.65,38.63,39.85,37.57,37.99,1126943,6.9779800000000005,43429074,30.61,3.519,252255.0,60804.75,2021-03-10
688055,龙腾光电,-0.63,6.31,6.45,6.48,6.28,6.35,4611386,1.62755,29326182,76.951,5.833,2103333.3754,178783.36909,2021-03-10
688051,佳华科技,-4.003,64.03,67.06,68.0,63.5,66.7,468552,2.52633,30608209,30.203,3.531,495169.602,118754.865862,2021-03-10
688050,爱博医疗,1.794,168.49,169.0,172.85,165.2,165.52,694890,3.0927,117546288,198.224,11.888,1771491.593928,378575.96875,2021-03-10
688039,当虹科技,2.847,70.08,68.28,70.19,66.01,68.14,552058,1.13204,38188892,51.153,4.045,560640.0,341758.15488,2021-03-10
688037,芯源微,0.849,83.15,84.3,84.3,82.2,82.45,339099,0.7646600000000001,28194910,180.761,8.852,698460.0,368739.06875,2021-03-10
688036,传音控股,9.023,192.0,181.91,192.77,181.39,176.11,4858600,1.24844,914426660,79.339,15.794,15360000.0,7472154.7008,2021-03-10
688033,天宜上佳,-3.275,12.7,13.4,13.44,12.69,13.13,4664827,1.53113,60320655,19.844,2.411,569896.22876,386924.97672,2021-03-10
688030,山石网科,-6.243,33.64,35.55,35.92,33.5,35.88,676507,0.7226,23349157,54.101,4.604,606271.699256,314942.28868,2021-03-10
688029,南微医学,-1.121,179.96,183.1,186.0,178.5,182.0,430364,1.00436,78168293,67.509,9.403,2399586.64,771120.573784,2021-03-10
688028,沃尔德,0.0,30.88,31.98,31.98,30.54,30.88,542196,1.42058,16902180,35.091,2.9699999999999998,247040.0,117860.616224,2021-03-10
688027,国盾量子,-1.752,191.25,198.0,198.0,191.01,194.66,312502,1.83825,60269017,233.232,9.451,1530000.0,325125.0,2021-03-10
688026,洁特生物,0.042,71.69,72.5,74.51,67.5,71.66,1385361,2.90158,97332131,81.466,8.886,716900.0,342283.811803,2021-03-10
688025,杰普特,1.655,41.76,41.53,41.93,40.5,41.08,631966,1.30105,26009257,47.455,2.423,385731.173376,202843.566576,2021-03-10
688023,安恒信息,2.949,243.99,240.0,246.55,237.0,237.0,370575,0.7175,89464581,150.611,12.136,1807333.355925,1260167.213286,2021-03-10
688022,瀚川智能,-4.199,26.01,27.2,27.2,25.96,27.15,724265,1.2428,19082119,32.924,3.221,280908.0,151577.746119,2021-03-10
688021,奥福环保,-2.957,53.16,55.6,56.61,53.03,54.78,615051,1.34589,33778350,51.115,4.586,410839.532544,242932.221276,2021-03-10
688020,方邦股份,-0.547,80.07,80.83,81.36,79.83,80.51,146282,0.399,11758377,42.59,4.059,640560.0,293556.781626,2021-03-10
688019,安集科技,-6.247,230.5,250.0,256.02,227.77,245.86,1269661,4.2486,302109068,158.966,12.296,1224148.159,688830.74085,2021-03-10
688018,乐鑫科技,-3.69,107.02,112.1,113.06,106.0,111.12,741026,1.67009,80129315,82.285,5.219,856486.411,474853.091,2021-03-10
688017,绿的谐波,3.847,91.25,88.05,93.37,88.05,87.87,819534,2.83575,74605444,140.927,6.629,1098802.3875,263712.792,2021-03-10
688016,心脉医疗,0.9560000000000001,241.89,246.79,260.0,240.0,239.6,598134,1.62119,148859588,104.714,14.734,1741079.397783,892446.769104,2021-03-10
688015,交控科技,-5.401,36.96,39.23,39.55,36.82,39.07,1402011,1.54628,52897694,39.742,0.0,591360.0,335115.277728,2021-03-10
688013,天臣医疗,-2.693,25.29,26.6,26.6,25.06,25.99,248890,1.52807,6408537,36.129,4.427,202320.0,41191.944831,2021-03-10
688012,中微公司,0.248,105.21,109.0,109.88,105.0,104.95,4271682,1.7406800000000002,459365206,284.351,13.723,5627285.595477,2581880.070735,2021-03-10
688011,新光光电,0.277,36.17,36.67,36.93,35.98,36.07,431275,1.05753,15640032,51.088,2.975,361700.0,147506.320183,2021-03-10
688010,福光股份,-0.355,28.08,28.04,28.6,27.3,28.18,2995318,3.12833,83707135,39.898,2.414,431258.095944,268860.667608,2021-03-10
688009,中国通号,-2.759,5.64,5.79,5.82,5.64,5.8,20709439,1.04562,118540952,14.842,1.544,5972657.916,1117053.648864,2021-03-10
688008,澜起科技,-1.8290000000000002,68.72,71.23,71.48,68.5,70.0,4376900,1.03861,305690573,78.091,9.774000000000001,7772440.503352,2895986.3858,2021-03-10
688007,光峰科技,-4.775,24.33,24.18,25.5,23.5,25.55,5932127,2.09394,145356364,54.067,5.46,1101557.540133,689269.228455,2021-03-10
688006,杭可科技,-1.82,59.89,62.07,62.99,59.8,61.0,2018789,1.84806,123154890,77.779,9.699,2401589.0,654226.974911,2021-03-10
688005,容百科技,-1.909,55.5,58.95,59.4,55.0,56.58,6208688,2.26586,354179181,264.286,5.61,2482977.77565,1520757.165,2021-03-10
688004,博汇科技,-1.669,39.48,40.18,40.67,39.25,40.15,223495,1.6567500000000002,8886355,33.035,3.286,224246.4,53258.52,2021-03-10
688003,天准科技,4.264,31.54,30.88,32.12,30.8,30.25,3845865,5.38893,121055014,56.625,3.948,610614.4,225088.364,2021-03-10
688002,睿创微纳,0.847,83.32,83.07,86.5,81.98,82.62,3792201,1.65009,317252971,169.075,13.307,3707740.0,1914842.49284,2021-03-10
688001,华兴源创,-3.636,33.66,35.4,35.41,33.41,34.93,861232,2.23981,29377384,71.617,5.183,1476114.777918,129426.725736,2021-03-10
605500,森林包装,-0.721,17.91,18.1,18.28,17.9,18.04,1681473,3.36295,30277435,15.85,0.0,358200.0,89550.0,2021-03-10
605399,晨光新材,2.203,18.56,19.98,19.98,18.18,18.16,15358492,33.38803,295262603,21.581,3.153,341504.0,85376.0,2021-03-10
605398,新炬网络,-2.694,45.15,46.8,46.81,44.8,46.4,1228679,8.26028,56140249,19.051,5.537,268634.40912,67158.60228,2021-03-10
605388,均瑶健康,1.019,16.85,16.85,17.09,16.64,16.68,2318841,3.31263,39050538,20.06,3.785,724550.0,117950.0,2021-03-10
605377,华旺科技,-0.669,19.29,19.78,19.85,19.1,19.42,2308152,4.5287500000000005,44607744,17.223,2.3609999999999998,393258.8643,98314.7643,2021-03-10
605376,博迁新材,0.963,49.27,49.6,51.5,48.68,48.8,5002496,7.64908,249795197,72.456,14.204,1288903.2,322225.8,2021-03-10
605369,拱东医疗,-2.7800000000000002,61.54,63.66,63.97,61.36,63.3,1097800,5.489,68167360,17.684,4.076,492320.0,123080.0,2021-03-10
605368,蓝天燃气,0.0,14.05,14.1,14.2,13.78,14.05,4272354,6.52268,59658008,17.134,3.183,650096.31,92027.5,2021-03-10
605366,宏柏新材,-1.441,10.94,11.03,11.17,10.92,11.1,4929400,5.93904,54449138,17.365,2.191,363208.0,90802.0,2021-03-10
605358,立昂微,1.392,84.51,85.0,86.36,82.0,83.35,2908120,7.16639,244223701,234.75,18.943,3385301.58,342941.58,2021-03-10
605338,巴比食品,2.11,31.94,31.49,32.17,31.25,31.28,2142972,3.45641,67992716,38.482,5.072,792112.0,198028.0,2021-03-10
605337,李子园,10.018,31.3,28.8,31.3,28.53,28.45,8218873,21.2374,246540512,20.064,5.514,484524.0,121131.0,2021-03-10
605336,帅丰电器,-0.864,25.25,25.68,25.75,25.21,25.47,736311,2.09179,18657786,15.303,2.182,355520.0,88880.0,2021-03-10
605333,沪光股份,3.6470000000000002,13.64,13.2,13.95,13.08,13.16,2226124,5.55143,29872056,48.714,7.282,546964.0,54696.4,2021-03-10
605318,法狮龙,-2.418,14.53,14.94,14.95,14.39,14.89,1379200,4.27092,20166113,16.701,2.303,187685.683856,46921.420964,2021-03-10
605303,园林股份,2.421,18.19,17.87,18.66,17.5,17.76,6428269,15.94734,115962099,15.547,2.178,293290.845152,73322.711288,2021-03-10
605299,舒华体育,0.36,11.14,11.06,11.48,10.73,11.1,3550669,7.10134,39202637,27.171,4.399,458409.886,55700.0,2021-03-10
605298,必得科技,10.014,24.06,22.01,24.06,21.39,21.87,6747394,24.99035,156056650,18.651,3.648,259848.0,64962.0,2021-03-10
605288,凯迪股份,-2.2720000000000002,107.95,109.76,111.49,107.51,110.46,258100,2.0648,27976497,18.741,2.84,545151.818,134937.5,2021-03-10
605277,新亚电子,-0.425,21.11,21.18,21.28,20.52,21.2,2416879,7.24484,50493709,19.546,4.657,281691.84,70422.96,2021-03-10
605268,王力安防,1.8559999999999999,14.27,14.2,14.63,13.66,14.01,10394932,15.51482,146963122,25.035,5.227,622172.0,95609.0,2021-03-10
605266,健之佳,-0.098,102.11,102.9,103.58,101.1,102.21,360841,2.72333,36949463,24.139,5.324,541183.0,135295.75,2021-03-10
605258,协和电子,1.005,35.16,35.05,35.5,34.47,34.81,1699518,7.72508,59498281,21.283,4.254,309408.0,77352.0,2021-03-10
605255,天普股份,2.926,16.18,15.7,16.3,15.5,15.72,4991738,14.89182,79735623,20.744,2.383,216941.44,54235.36,2021-03-10
605228,神通科技,3.482,9.51,9.21,9.6,9.18,9.19,8524960,10.6562,80012364,27.971,3.419,399420.0,76080.0,2021-03-10
605222,起帆电缆,-0.418,19.04,19.3,19.32,18.97,19.12,633357,1.26671,12096551,20.042,2.806,762704.32,95200.0,2021-03-10
605218,伟时电子,-0.97,13.27,13.49,13.53,13.21,13.4,1033195,1.9417900000000001,13741899,20.35,2.594,282430.00142,70607.500355,2021-03-10
605208,永茂泰,9.986,23.35,23.35,23.35,23.35,21.23,1571030,3.34262,36683551,18.984,2.648,438980.0,109745.0,2021-03-10
605199,葫芦娃,-1.379,18.59,18.89,19.17,18.45,18.85,865235,2.15769,16121242,56.333,8.549,743802.169968,74545.9,2021-03-10
605198,德利股份,0.63,20.78,20.79,21.3,20.41,20.65,511600,2.558,10624341,43.932,3.649,763249.4,41560.0,2021-03-10
605188,国光连锁,-0.793,8.76,8.84,8.9,8.66,8.83,2091200,4.21783,18331356,33.692,3.991,434128.08,43432.08,2021-03-10
605186,健麾信息,-0.05,20.18,20.22,20.55,19.88,20.19,1178628,3.46655,23657647,22.422,6.032,274448.0,68612.0,2021-03-10
605183,确成股份,-1.7890000000000001,15.37,15.65,15.8,15.3,15.65,2122803,4.35712,32943155,20.77,3.2560000000000002,636345.666,74883.216375,2021-03-10
605179,一鸣食品,0.973,16.6,16.4,17.1,15.84,16.44,5499236,9.01514,89397759,32.549,7.427,665660.0,101260.0,2021-03-10
605178,时空科技,-1.881,45.9,46.89,47.05,45.89,46.78,223700,1.26192,10351031,11.83,1.609,325403.46,81366.93,2021-03-10
605177,东亚药业,-1.4969999999999999,32.24,32.65,32.84,32.15,32.73,821210,2.8915800000000003,26624457,16.283,2.9210000000000003,366246.4,91561.6,2021-03-10
605169,洪通燃气,-2.841,17.44,17.97,18.09,17.38,17.95,1509626,3.77407,26592806,13.085,3.035,279040.0,69760.0,2021-03-10
605168,三人行,-1.693,137.63,141.5,141.99,137.12,140.0,418303,2.4226,58122148,36.799,6.584,958975.5614,237641.5921,2021-03-10
605166,聚合顺,-0.42,9.48,9.51,9.54,9.41,9.52,1247000,1.58074,11792724,22.571,2.686,299138.556,74784.876,2021-03-10
605158,华达新材,0.439,11.45,11.49,11.51,11.3,11.4,2997712,3.04646,34220060,17.615,2.38,450443.0,112668.0,2021-03-10
605155,西大门,2.515,23.23,22.91,23.6,22.52,22.66,2790747,11.62811,64311705,18.886,3.128,223008.0,55752.0,2021-03-10
605151,西上海,0.962,17.84,17.73,17.98,17.52,17.67,1208969,3.62618,21436944,18.779,2.794,237878.56,59478.56,2021-03-10
605136,丽人丽妆,-8.017,27.65,28.5,29.09,27.05,30.06,9401607,23.49814,260962863,34.806,5.041,1106027.65,110627.65,2021-03-10
605133,嵘泰股份,4.215,24.48,23.84,24.6,23.4,23.49,4890945,12.227360000000001,117545467,18.545,3.621,391680.0,97920.0,2021-03-10
605128,上海沿浦,-2.098,28.46,29.15,29.15,28.06,29.07,456100,2.2805,12894826,19.361,2.329,227680.0,56920.0,2021-03-10
605123,派克新材,-3.395,62.6,65.13,65.5,62.4,64.8,450716,1.66932,28662299,31.319,4.417,676080.0,169020.0,2021-03-10
605122,N四方,32.882,56.98,51.46,61.75,51.46,42.88,15066758,48.75973,881116830,21.583,5.149,701480.78,176068.2,2021-03-10
605118,力鼎光电,-0.361,13.81,13.88,14.08,13.7,13.86,550400,1.34244,7646186,27.776,5.151,559995.5,56621.0,2021-03-10
605116,奥锐特,-2.239,13.1,13.48,13.58,13.06,13.4,1581359,3.85697,20870928,25.192,3.84,525310.0,53710.0,2021-03-10
605111,新洁能,0.48,167.45,169.21,172.97,165.0,166.65,1979216,7.82299,334368639,129.806,15.109,1694594.0,423648.5,2021-03-10
605108,同庆楼,-1.275,21.68,22.01,22.13,21.5,21.96,822167,1.64433,17844098,16.424,2.373,433600.0,108400.0,2021-03-10
605100,华丰股份,-1.483,40.52,41.23,41.54,40.46,41.13,389200,1.7935500000000002,15866295,16.883,2.08,351308.4,87928.4,2021-03-10
605099,共创草坪,1.621,29.47,29.33,29.71,29.0,29.0,1628500,4.06211,47771342,37.304,6.791,1185436.644,118145.23,2021-03-10
605088,冠盛股份,-0.303,16.45,16.52,16.72,16.39,16.5,779716,1.94929,12886976,16.45,1.857,263200.0,65800.0,2021-03-10
605081,太和水,-1.301,44.76,45.36,45.75,44.48,45.35,1214626,6.21928,54626639,17.692,2.91,349581.996204,87416.28,2021-03-10
605077,华康股份,2.777,83.26,81.3,84.1,78.5,81.01,4228534,14.5111,344344601,26.945,8.402,970478.56,242619.64,2021-03-10
605068,明新旭腾,-0.293,34.08,34.7,35.44,34.0,34.18,438640,1.05696,15066364,23.667,5.49,565728.0,141432.0,2021-03-10
605066,天正电气,-0.738,12.1,12.19,12.36,12.08,12.19,925100,1.3029600000000001,11240820,18.615,2.91,488979.755,85910.0,2021-03-10
605060,联德股份,1.839,17.72,17.46,18.1,17.02,17.4,8229353,13.71559,144131018,18.851,3.404,425280.0,106320.0,2021-03-10
605058,澳弘电子,-1.224,20.99,21.5,21.5,20.87,21.25,901086,2.52186,18990496,18.095,3.348,299997.37105,74999.369,2021-03-10
605055,迎丰股份,10.026,8.34,7.55,8.34,7.38,7.58,24798321,30.9979,198326061,26.063,4.19,366960.0,66720.0,2021-03-10
605050,福然德,-0.36,11.07,11.11,11.19,11.02,11.11,2063294,2.75106,22934534,13.667,1.6600000000000001,481545.0,83025.0,2021-03-10
605018,长华股份,1.131,13.41,13.31,13.58,13.09,13.26,4295647,10.30625,57371294,24.382,3.017,558767.88,55892.88,2021-03-10
605009,豪悦护理,-2.849,143.88,148.0,149.0,143.0,148.1,836160,3.13521,121389004,36.518,5.724,1534767.96,383727.96,2021-03-10
605008,长鸿高科,-0.256,27.23,27.59,27.59,26.84,27.3,1116150,2.42641,30394187,52.365,7.768,1249429.905619,125258.0,2021-03-10
605007,五洲特纸,0.621,21.08,21.09,21.4,20.72,20.95,2335597,5.83753,49054113,38.327,6.057,843221.08,84341.08,2021-03-10
605006,山东玻纤,4.647,10.81,10.41,11.14,9.82,10.33,21488425,21.48843,223500669,27.025,3.034,540500.0,108100.0,2021-03-10
605005,合兴股份,3.7880000000000003,13.7,13.27,13.88,13.1,13.2,5008166,12.48919,67688104,38.056,4.86,549370.0,54937.0,2021-03-10
605003,众望布艺,-1.795,29.55,30.08,30.78,29.32,30.09,1483613,6.7437000000000005,44479356,15.718,2.769,260040.0,65010.0,2021-03-10
605001,威奥股份,-1.879,14.62,14.9,15.11,14.6,14.9,884710,1.17087,13055479,14.058,1.6179999999999999,441845.64,110468.72,2021-03-10
603999,读者传媒,-1.165,5.09,5.16,5.17,5.09,5.15,1699000,0.29497,8697697,46.273,1.693,293184.0,293184.0,2021-03-10
603998,方盛制药,-0.965,5.13,5.2,5.23,5.13,5.18,1136100,0.26456,5864049,27.0,1.916,220297.44636,220297.44636,2021-03-10
603997,继峰股份,0.603,8.34,8.29,8.48,8.24,8.29,3455411,0.44268,28845846,28.759,2.133,851722.183914,650999.251428,2021-03-10
603996,*ST中新,-0.389,2.56,2.44,2.64,2.44,2.57,8090582,2.69551,20145766,-0.394,-0.8180000000000001,76838.4,76838.4,2021-03-10
603995,甬金股份,-0.335,32.68,32.65,32.81,30.68,32.79,5456626,5.28107,172216526,17.021,2.518,761500.8632,337663.521548,2021-03-10
603993,洛阳钼业,-2.349,5.82,6.03,6.08,5.75,5.96,289927419,1.64118,1703900848,64.667,3.114,12570758.019306,10281479.643306,2021-03-10
603992,松霖科技,-1.695,16.82,17.09,17.25,16.82,17.11,559500,1.24888,9530770,26.698,3.498,674498.581156,75353.6,2021-03-10
603991,至正股份,-0.20500000000000002,38.86,38.78,39.3,38.56,38.94,186613,0.25037000000000004,7286526,-50.468,7.556,289643.002228,289643.002228,2021-03-10
603990,麦迪科技,-0.387,28.32,28.71,28.8,27.63,28.43,1399531,0.9612200000000001,39410770,67.429,8.482,468592.598016,412339.2,2021-03-10
603989,艾华集团,-0.077,25.85,26.15,26.55,25.3,25.87,1286416,0.32464000000000004,33208723,29.713,4.245,1024332.27061,1024332.27061,2021-03-10
603988,中电电机,-0.677,11.74,11.89,11.93,11.61,11.82,1240407,0.5273800000000001,14580111,24.458,3.644,276124.8,276124.8,2021-03-10
603987,康德莱,-3.39,18.24,19.3,19.38,17.84,18.88,10945651,2.50806,203489190,46.769,4.731,805494.816,796028.256,2021-03-10
603986,兆易创新,-1.361,171.06,175.5,176.58,170.9,173.42,5238520,1.19284,905960686,84.683,7.699,8115026.203986,7512360.646758,2021-03-10
603985,恒润股份,-1.875,25.12,25.59,25.98,25.1,25.6,1792197,0.8792200000000001,45550297,44.109,3.743,512046.08,512046.08,2021-03-10
603983,丸美股份,-0.168,47.68,47.76,48.8,46.8,47.76,976958,1.26878,46636917,34.803,6.705,1915875.8528,367136.0,2021-03-10
603982,泉峰汽车,2.8449999999999998,16.27,17.19,17.4,16.19,15.82,13028024,15.99708,220800542,34.332,2.188,327831.0634,132502.88,2021-03-10
603980,吉华集团,-3.402,6.53,6.7,6.78,6.47,6.76,3907880,0.55827,25749208,10.532,1.043,457100.0,457100.0,2021-03-10
603979,金诚信,-0.8290000000000001,14.36,14.71,14.8,14.15,14.48,6772629,1.16087,97853533,27.094,1.874,837774.508352,837774.508352,2021-03-10
603978,深圳新星,-0.317,18.86,18.98,19.03,18.72,18.92,1215334,0.75958,22961488,31.966,1.979,301760.0,301760.0,2021-03-10
603977,国泰集团,-0.9540000000000001,7.27,7.36,7.43,7.22,7.34,2650840,0.6117600000000001,19350940,19.649,1.879,400999.806479,315021.3136,2021-03-10
603976,正川股份,1.716,39.12,38.47,40.78,37.92,38.46,2565663,1.69687,100306112,111.771,5.6850000000000005,591494.4,591494.4,2021-03-10
603970,中农立华,2.129,19.19,18.85,19.26,18.7,18.79,1284084,1.3443100000000001,24356929,30.997,3.627,368448.184224,183303.064224,2021-03-10
603969,银龙股份,-1.33,4.45,4.47,4.55,4.43,4.51,5392495,0.6412,24084839,22.25,2.014,374245.0,374245.0,2021-03-10
603968,醋化股份,-1.867,16.29,16.77,16.8,16.24,16.6,1711600,0.8370500000000001,28104265,15.083,2.01,333097.92,333097.92,2021-03-10
603967,中创物流,-1.293,12.21,12.38,12.4,12.18,12.37,600600,0.9009,7364631,15.074,1.6800000000000002,325600.0407,81400.0407,2021-03-10
603966,法兰泰克,-2.309,16.92,17.32,17.7,16.72,17.32,4066420,1.9383500000000002,69585615,34.531,3.203,356977.4832,354960.88992,2021-03-10
603963,大理药业,-1.678,7.03,7.22,7.22,7.01,7.15,477860,0.21751,3393217,87.875,3.269,154449.1,154449.1,2021-03-10
603960,克来机电,-2.172,25.67,26.7,26.95,25.44,26.24,8556755,3.3261,221885341,45.035,7.284,669844.5315,660387.890891,2021-03-10
603959,百利科技,0.661,10.66,10.55,10.78,10.36,10.59,2138327,0.43613,22454552,-7.507,7.418,522658.725472,522658.725472,2021-03-10
603958,哈森股份,-3.459,6.14,6.36,6.45,6.03,6.36,2409900,1.10871,14864241,139.545,1.358,133459.04,133459.04,2021-03-10
603956,威派格,-1.8679999999999999,15.76,16.18,16.25,15.55,16.06,1415051,1.61057,22308925,54.345,5.885,671313.1176,138467.5176,2021-03-10
603955,大千生态,-1.143,12.97,13.08,13.24,12.89,13.12,723820,0.53332,9431853,15.581,1.159,176028.84,176028.84,2021-03-10
603950,长源东谷,0.742,21.71,21.6,21.89,21.4,21.55,1045669,1.8066,22641038,14.006,2.627,502634.262,125658.5655,2021-03-10
603949,雪龙集团,-3.382,16.0,16.6,16.77,15.72,16.56,4150872,7.91275,66643993,17.978,3.678,335689.76,83932.8,2021-03-10
603948,建业股份,-1.435,17.86,18.3,18.3,17.78,18.12,365500,0.48699000000000003,6566711,15.008,2.076,285760.0,134044.384742,2021-03-10
603939,益丰药房,2.157,80.5,80.95,81.44,79.65,78.8,3935984,0.7336100000000001,316802281,55.787,8.495,4451424.72075,4318996.5616,2021-03-10
603938,三孚股份,-1.345,23.48,24.05,24.1,23.25,23.8,541900,0.36087,12804367,32.611,2.946,352591.1768,352591.1768,2021-03-10
603937,丽岛新材,0.647,9.34,9.31,9.4,9.19,9.28,1345000,0.6439100000000001,12506378,16.982,1.331,195093.92,195093.92,2021-03-10
